Order Date,Ship Date,Ship Mode,Segment,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Delivery Days,Unit Cost,Order Month,Order Month Name,Order Year
10/12/2015,10/14/2015,First Class,Home Office,New York,10035,East,Office Supplies,Paper,51.84,8,0,24.8832,2,3.3696,10,October,2015
10/12/2015,10/14/2015,First Class,Home Office,New York,10035,East,Furniture,Bookcases,626.352,3,0.2,46.9764,2,193.1252,10,October,2015
10/12/2015,10/14/2015,First Class,Home Office,New York,10035,East,Office Supplies,Art,19.9,5,0,6.567,2,2.6666,10,October,2015
10/31/2015,11/6/2015,Standard Class,Corporate,California,92374,West,Office Supplies,Envelopes,14.28,7,0,6.7116,6,1.0812,10,October,2015
3/21/2014,3/25/2014,Standard Class,Consumer,Ohio,45011,East,Office Supplies,Art,7.408,2,0.2,1.2038,4,3.1021,3,March,2014
3/21/2014,3/25/2014,Standard Class,Consumer,Ohio,45011,East,Office Supplies,Art,6.048,3,0.2,1.5876,4,1.4868,3,March,2014
11/6/2017,11/13/2017,Standard Class,Home Office,New Jersey,7090,East,Office Supplies,Storage,46.26,3,0,12.0276,7,11.4108,11,November,2017
7/6/2017,7/13/2017,Standard Class,Corporate,Pennsylvania,19120,East,Office Supplies,Binders,2.946,2,0.7,-2.2586,7,2.6023,7,July,2017
7/6/2017,7/13/2017,Standard Class,Corporate,Pennsylvania,19120,East,Office Supplies,Paper,16.056,3,0.2,5.8203,7,3.4119,7,July,2017
6/24/2017,6/29/2017,Standard Class,Consumer,Ohio,44312,East,Office Supplies,Paper,21.744,3,0.2,6.795,5,4.983,6,June,2017
8/3/2014,8/5/2014,First Class,Consumer,Colorado,80219,West,Furniture,Tables,218.75,2,0.5,-161.875,2,190.3125,8,August,2014
8/3/2014,8/5/2014,First Class,Consumer,Colorado,80219,West,Office Supplies,Appliances,2.6,1,0.2,0.2925,2,2.3075,8,August,2014
12/17/2017,12/21/2017,Second Class,Consumer,Texas,75220,Central,Office Supplies,Appliances,66.284,2,0.8,-178.9668,4,122.6254,12,December,2017
6/3/2017,6/7/2017,Standard Class,Corporate,Tennessee,37064,South,Furniture,Furnishings,35.168,7,0.2,9.6712,4,3.6424,6,June,2017
12/9/2017,12/14/2017,Standard Class,Consumer,California,90604,West,Technology,Phones,444.768,4,0.2,44.4768,5,100.0728,12,December,2017
12/1/2017,12/7/2017,Standard Class,Consumer,Michigan,48601,Central,Office Supplies,Storage,83.92,4,0,5.8744,6,19.5114,12,December,2017
12/1/2017,12/7/2017,Standard Class,Consumer,Michigan,48601,Central,Technology,Phones,131.98,2,0,35.6346,6,48.1727,12,December,2017
12/1/2017,12/7/2017,Standard Class,Consumer,Michigan,48601,Central,Office Supplies,Binders,15.92,4,0,7.4824,6,2.1094,12,December,2017
12/1/2017,12/7/2017,Standard Class,Consumer,Michigan,48601,Central,Office Supplies,Fasteners,52.29,9,0,16.2099,6,4.0089,12,December,2017
12/1/2017,12/7/2017,Standard Class,Consumer,Michigan,48601,Central,Office Supplies,Storage,91.99,1,0,3.6796,6,88.3104,12,December,2017
2/9/2015,2/13/2015,Second Class,Corporate,Texas,75220,Central,Technology,Accessories,20.8,2,0.2,6.5,4,7.15,2,February,2015
1/2/2015,1/9/2015,Standard Class,Corporate,Ohio,44256,East,Office Supplies,Labels,23.68,2,0.2,8.88,7,7.4,1,January,2015
1/2/2015,1/9/2015,Standard Class,Corporate,Ohio,44256,East,Furniture,Bookcases,452.45,5,0.5,-244.323,7,139.3546,1,January,2015
1/2/2015,1/9/2015,Standard Class,Corporate,Ohio,44256,East,Technology,Phones,62.982,3,0.4,-14.6958,7,25.8926,1,January,2015
1/2/2015,1/9/2015,Standard Class,Corporate,Ohio,44256,East,Technology,Machines,1188,9,0.7,-950.4,7,237.6,1,January,2015
1/2/2015,1/9/2015,Standard Class,Corporate,Ohio,44256,East,Technology,Accessories,89.584,2,0.2,4.4792,7,42.5524,1,January,2015
10/28/2016,11/1/2016,Standard Class,Consumer,California,90032,West,Office Supplies,Storage,93.06,6,0,26.0568,4,11.1672,10,October,2016
10/28/2016,11/1/2016,Standard Class,Consumer,California,90032,West,Technology,Phones,302.376,3,0.2,22.6782,4,93.2326,10,October,2016
12/24/2015,12/27/2015,First Class,Consumer,Ohio,43017,East,Office Supplies,Fasteners,5.584,2,0.2,1.8148,3,1.8846,12,December,2015
12/24/2015,12/27/2015,First Class,Consumer,Ohio,43017,East,Office Supplies,Paper,22.704,6,0.2,8.2302,3,2.4123,12,December,2015
12/24/2015,12/27/2015,First Class,Consumer,Ohio,43017,East,Office Supplies,Binders,19.776,4,0.7,-13.8432,3,8.4048,12,December,2015
12/24/2015,12/27/2015,First Class,Consumer,Ohio,43017,East,Furniture,Furnishings,72.704,4,0.2,19.0848,3,13.4048,12,December,2015
12/24/2015,12/27/2015,First Class,Consumer,Ohio,43017,East,Technology,Machines,479.988,4,0.7,-383.9904,3,215.9946,12,December,2015
12/24/2015,12/27/2015,First Class,Consumer,Ohio,43017,East,Office Supplies,Art,27.168,2,0.2,2.7168,3,12.2256,12,December,2015
8/9/2015,8/16/2015,Standard Class,Corporate,Michigan,48227,Central,Office Supplies,Art,2.2,1,0,0.968,7,1.232,8,August,2015
8/9/2015,8/16/2015,Standard Class,Corporate,Michigan,48227,Central,Furniture,Tables,622.45,5,0,136.939,7,97.1022,8,August,2015
8/9/2015,8/16/2015,Standard Class,Corporate,Michigan,48227,Central,Office Supplies,Storage,21.98,1,0,0.2198,7,21.7602,8,August,2015
2/28/2015,3/4/2015,Standard Class,Consumer,Tennessee,38401,South,Furniture,Chairs,161.568,2,0.2,-28.2744,4,94.9212,2,February,2015
2/28/2015,3/4/2015,Standard Class,Consumer,Tennessee,38401,South,Furniture,Chairs,389.696,8,0.2,43.8408,4,43.2319,2,February,2015
9/13/2014,9/17/2014,Standard Class,Corporate,North Carolina,28205,South,Office Supplies,Binders,18.648,7,0.7,-12.432,4,4.44,9,September,2014
4/7/2017,4/12/2017,Standard Class,Home Office,Florida,33614,South,Furniture,Tables,233.86,2,0.45,-102.048,5,167.954,4,April,2017
4/7/2017,4/12/2017,Standard Class,Home Office,Florida,33614,South,Furniture,Tables,620.6145,3,0.45,-248.2458,5,289.6201,4,April,2017
4/7/2017,4/12/2017,Standard Class,Home Office,Florida,33614,South,Office Supplies,Binders,5.328,2,0.7,-3.552,5,4.44,4,April,2017
4/7/2017,4/12/2017,Standard Class,Home Office,Florida,33614,South,Furniture,Furnishings,258.072,3,0.2,0,5,86.024,4,April,2017
4/7/2017,4/12/2017,Standard Class,Home Office,Florida,33614,South,Technology,Accessories,617.976,3,0.2,-7.7247,5,208.5669,4,April,2017
11/12/2017,11/16/2017,Standard Class,Corporate,California,95051,West,Office Supplies,Paper,10.56,2,0,4.752,4,2.904,11,November,2017
6/4/2016,6/9/2016,Second Class,Consumer,Illinois,60610,Central,Office Supplies,Paper,25.92,5,0.2,9.396,5,3.3048,6,June,2016
6/4/2016,6/9/2016,Second Class,Consumer,Illinois,60610,Central,Furniture,Furnishings,419.68,5,0.6,-356.728,5,155.2816,6,June,2016
6/4/2016,6/9/2016,Second Class,Consumer,Illinois,60610,Central,Furniture,Furnishings,11.688,3,0.6,-4.6752,5,5.4544,6,June,2016
6/4/2016,6/9/2016,Second Class,Consumer,Illinois,60610,Central,Technology,Phones,31.984,2,0.2,11.1944,5,10.3948,6,June,2016
6/4/2016,6/9/2016,Second Class,Consumer,Illinois,60610,Central,Furniture,Tables,177.225,5,0.5,-120.513,5,59.5476,6,June,2016
6/4/2016,6/9/2016,Second Class,Consumer,Illinois,60610,Central,Furniture,Furnishings,4.044,3,0.6,-2.8308,5,2.2916,6,June,2016
6/4/2016,6/9/2016,Second Class,Consumer,Illinois,60610,Central,Office Supplies,Art,7.408,2,0.2,1.2038,5,3.1021,6,June,2016
6/1/2014,6/6/2014,Second Class,Home Office,Minnesota,55044,Central,Furniture,Chairs,2001.86,7,0,580.5394,5,203.0458,6,June,2014
6/1/2014,6/6/2014,Second Class,Home Office,Minnesota,55044,Central,Office Supplies,Storage,166.72,2,0,41.68,5,62.52,6,June,2014
6/1/2014,6/6/2014,Second Class,Home Office,Minnesota,55044,Central,Office Supplies,Paper,47.88,6,0,23.94,5,3.99,6,June,2014
6/1/2014,6/6/2014,Second Class,Home Office,Minnesota,55044,Central,Office Supplies,Appliances,1503.25,5,0,496.0725,5,201.4355,6,June,2014
6/1/2014,6/6/2014,Second Class,Home Office,Minnesota,55044,Central,Office Supplies,Paper,25.92,4,0,12.4416,5,3.3696,6,June,2014
12/10/2016,12/15/2016,Second Class,Consumer,California,94109,West,Furniture,Chairs,321.568,2,0.2,28.1372,5,146.7154,12,December,2016
9/11/2016,9/17/2016,Standard Class,Consumer,California,92037,West,Office Supplies,Paper,7.61,1,0,3.5767,6,4.0333,9,September,2016
9/11/2016,9/17/2016,Standard Class,Consumer,California,92037,West,Technology,Accessories,3347.37,13,0,636.0003,6,208.5669,9,September,2016
12/10/2016,12/13/2016,First Class,Consumer,New York,10024,East,Office Supplies,Storage,80.58,6,0,22.5624,3,9.6696,12,December,2016
12/10/2016,12/13/2016,First Class,Consumer,New York,10024,East,Office Supplies,Envelopes,361.92,4,0,162.864,3,49.764,12,December,2016
11/28/2015,12/4/2015,Standard Class,Corporate,Illinois,60623,Central,Furniture,Furnishings,12.132,9,0.6,-8.4924,6,2.2916,11,November,2015
11/28/2015,12/4/2015,Standard Class,Corporate,Illinois,60623,Central,Office Supplies,Storage,82.368,2,0.2,-19.5624,6,50.9652,11,November,2015
11/28/2015,12/4/2015,Standard Class,Corporate,Illinois,60623,Central,Office Supplies,Storage,53.92,5,0.2,4.044,6,9.9752,11,November,2015
11/28/2015,12/4/2015,Standard Class,Corporate,Illinois,60623,Central,Technology,Phones,647.904,6,0.2,56.6916,6,98.5354,11,November,2015
12/1/2017,12/3/2017,Second Class,Consumer,New York,10009,East,Technology,Accessories,20.37,3,0,6.9258,2,4.4814,12,December,2017
12/1/2017,12/3/2017,Second Class,Consumer,New York,10009,East,Office Supplies,Storage,221.55,3,0,6.6465,2,71.6345,12,December,2017
12/1/2017,12/3/2017,Second Class,Consumer,New York,10009,East,Office Supplies,Binders,17.52,5,0.2,6.132,2,2.2776,12,December,2017
6/8/2017,6/12/2017,Standard Class,Corporate,Texas,77506,Central,Office Supplies,Appliances,1.624,2,0.8,-4.466,4,3.045,6,June,2017
9/19/2014,9/21/2014,Second Class,Corporate,Texas,77036,Central,Technology,Machines,3059.982,3,0.4,-509.997,2,1189.993,9,September,2014
9/19/2014,9/21/2014,Second Class,Corporate,Texas,77036,Central,Technology,Machines,2519.958,7,0.4,-251.9958,2,395.9934,9,September,2014
6/6/2016,6/13/2016,Standard Class,Consumer,Illinois,60610,Central,Technology,Phones,328.224,4,0.2,28.7196,7,74.8761,6,June,2016
11/10/2015,11/15/2015,Standard Class,Consumer,California,94513,West,Technology,Accessories,79.9,2,0,35.156,5,22.372,11,November,2015
6/16/2017,6/20/2017,Standard Class,Corporate,North Carolina,27514,South,Office Supplies,Art,14.016,3,0.2,4.7304,4,3.0952,6,June,2017
1/22/2016,1/28/2016,Standard Class,Consumer,New Jersey,7960,East,Office Supplies,Fasteners,7.56,6,0,0.3024,6,1.2096,1,January,2016
12/9/2017,12/13/2017,Standard Class,Corporate,Ohio,45231,East,Office Supplies,Storage,37.208,1,0.2,-7.4416,4,44.6496,12,December,2017
12/9/2017,12/13/2017,Standard Class,Corporate,Ohio,45231,East,Office Supplies,Envelopes,57.576,3,0.2,21.591,4,11.995,12,December,2017
12/28/2017,1/2/2018,Second Class,Corporate,California,94110,West,Office Supplies,Storage,725.84,4,0,210.4936,5,128.8366,12,December,2017
7/30/2015,7/31/2015,First Class,Consumer,California,94109,West,Technology,Accessories,209.93,7,0,92.3692,1,16.7944,7,July,2015
7/30/2015,7/31/2015,First Class,Consumer,California,94109,West,Furniture,Furnishings,5.28,3,0,2.3232,1,0.9856,7,July,2015
7/30/2015,7/31/2015,First Class,Consumer,California,94109,West,Office Supplies,Binders,10.92,3,0.2,4.095,1,2.275,7,July,2015
9/16/2017,9/17/2017,First Class,Corporate,California,90301,West,Office Supplies,Paper,8.82,2,0,4.0572,1,2.3814,9,September,2017
9/16/2017,9/17/2017,First Class,Corporate,California,90301,West,Office Supplies,Art,5.98,1,0,1.5548,1,4.4252,9,September,2017
10/13/2017,10/17/2017,Standard Class,Corporate,Pennsylvania,19140,East,Office Supplies,Paper,11.648,2,0.2,4.0768,4,3.7856,10,October,2017
10/13/2017,10/17/2017,Standard Class,Corporate,Pennsylvania,19140,East,Office Supplies,Paper,18.176,4,0.2,5.9072,4,3.0672,10,October,2017
10/13/2017,10/17/2017,Standard Class,Corporate,Pennsylvania,19140,East,Office Supplies,Storage,59.712,6,0.2,5.9712,4,8.9568,10,October,2017
10/13/2017,10/17/2017,Standard Class,Corporate,Pennsylvania,19140,East,Office Supplies,Labels,24.84,3,0.2,8.694,4,5.382,10,October,2017
9/26/2015,9/28/2015,Second Class,Consumer,Texas,77070,Central,Office Supplies,Binders,2.08,5,0.8,-3.432,2,1.1024,9,September,2015
9/26/2015,9/28/2015,Second Class,Consumer,Texas,77070,Central,Technology,Phones,1114.4,7,0.2,376.11,2,105.47,9,September,2015
11/2/2015,11/6/2015,Standard Class,Consumer,California,90004,West,Furniture,Tables,1038.84,5,0.2,51.942,4,197.3796,11,November,2015
9/26/2015,10/2/2015,Standard Class,Consumer,Oregon,97206,West,Office Supplies,Paper,141.76,5,0.2,47.844,6,18.7832,9,September,2015
9/26/2015,10/2/2015,Standard Class,Consumer,Oregon,97206,West,Technology,Accessories,239.8,5,0.2,47.96,6,38.368,9,September,2015
9/26/2015,10/2/2015,Standard Class,Consumer,Oregon,97206,West,Office Supplies,Paper,31.104,6,0.2,10.8864,6,3.3696,9,September,2015
12/18/2016,12/20/2016,Second Class,Corporate,Florida,33319,South,Office Supplies,Binders,254.058,7,0.7,-169.372,2,60.49,12,December,2016
12/18/2016,12/20/2016,Second Class,Corporate,Florida,33319,South,Office Supplies,Appliances,194.528,2,0.2,24.316,2,85.106,12,December,2016
12/18/2016,12/20/2016,Second Class,Corporate,Florida,33319,South,Office Supplies,Supplies,961.48,5,0.2,-204.3145,2,233.1589,12,December,2016
11/20/2016,11/24/2016,Second Class,Home Office,Ohio,43229,East,Office Supplies,Fasteners,19.096,7,0.2,6.6836,4,1.7732,11,November,2016
11/20/2016,11/24/2016,Second Class,Home Office,Ohio,43229,East,Office Supplies,Labels,18.496,8,0.2,6.2424,4,1.5317,11,November,2016
11/20/2016,11/24/2016,Second Class,Home Office,Ohio,43229,East,Technology,Accessories,255.984,2,0.2,54.3966,4,100.7937,11,November,2016
11/20/2016,11/24/2016,Second Class,Home Office,Ohio,43229,East,Furniture,Bookcases,86.97,3,0.5,-48.7032,4,45.2244,11,November,2016
12/26/2014,12/28/2014,First Class,Corporate,Colorado,80906,West,Furniture,Furnishings,300.416,8,0.2,78.8592,2,27.6946,12,December,2014
12/26/2014,12/28/2014,First Class,Corporate,Colorado,80906,West,Furniture,Chairs,230.352,3,0.2,20.1558,2,70.0654,12,December,2014
12/26/2014,12/28/2014,First Class,Corporate,Colorado,80906,West,Furniture,Furnishings,218.352,3,0.2,-24.5646,2,80.9722,12,December,2014
12/26/2014,12/28/2014,First Class,Corporate,Colorado,80906,West,Office Supplies,Binders,78.6,5,0.7,-62.88,2,28.296,12,December,2014
12/26/2014,12/28/2014,First Class,Corporate,Colorado,80906,West,Office Supplies,Fasteners,27.552,3,0.2,9.2988,2,6.0844,12,December,2014
10/28/2016,11/3/2016,Standard Class,Corporate,New Jersey,7109,East,Office Supplies,Paper,32.4,5,0,15.552,6,3.3696,10,October,2016
10/28/2016,11/3/2016,Standard Class,Corporate,New Jersey,7109,East,Office Supplies,Storage,1082.48,8,0,10.8248,6,133.9569,10,October,2016
10/28/2016,11/3/2016,Standard Class,Corporate,New Jersey,7109,East,Office Supplies,Paper,56.91,3,0,27.3168,6,9.8644,10,October,2016
10/28/2016,11/3/2016,Standard Class,Corporate,New Jersey,7109,East,Furniture,Furnishings,77.6,4,0,38.024,6,9.894,10,October,2016
10/28/2016,11/3/2016,Standard Class,Corporate,New Jersey,7109,East,Office Supplies,Binders,14.28,1,0,6.5688,6,7.7112,10,October,2016
11/19/2017,11/23/2017,Standard Class,Consumer,Illinois,60623,Central,Furniture,Tables,219.075,3,0.5,-131.445,4,116.84,11,November,2017
5/4/2015,5/9/2015,Second Class,Corporate,New York,10024,East,Furniture,Furnishings,26.8,2,0,12.864,5,6.968,5,May,2015
12/30/2014,1/4/2015,Standard Class,Corporate,Michigan,48180,Central,Office Supplies,Art,9.84,3,0,2.8536,5,2.3288,12,December,2014
6/1/2014,6/6/2014,Standard Class,Home Office,New Jersey,8701,East,Office Supplies,Binders,45.48,3,0,20.9208,5,8.1864,6,June,2014
6/1/2014,6/6/2014,Standard Class,Home Office,New Jersey,8701,East,Office Supplies,Art,289.2,6,0,83.868,5,34.222,6,June,2014
4/15/2017,4/17/2017,First Class,Consumer,Virginia,22204,South,Office Supplies,Art,4.89,1,0,2.0049,2,2.8851,4,April,2017
9/12/2016,9/14/2016,Second Class,Corporate,Colorado,80004,West,Furniture,Furnishings,15.136,4,0.2,3.5948,2,2.8853,9,September,2016
9/12/2016,9/14/2016,Second Class,Corporate,Colorado,80004,West,Furniture,Chairs,466.768,2,0.2,52.5114,2,207.1283,9,September,2016
9/12/2016,9/14/2016,Second Class,Corporate,Colorado,80004,West,Furniture,Furnishings,15.232,1,0.2,1.7136,2,13.5184,9,September,2016
9/12/2016,9/14/2016,Second Class,Corporate,Colorado,80004,West,Office Supplies,Labels,6.264,3,0.2,2.0358,2,1.4094,9,September,2016
9/27/2014,10/3/2014,Standard Class,Corporate,New Jersey,7601,East,Furniture,Furnishings,87.54,3,0,37.6422,6,16.6326,9,September,2014
8/9/2014,8/16/2014,Standard Class,Corporate,Florida,33710,South,Technology,Phones,178.384,2,0.2,22.298,7,78.043,8,August,2014
8/9/2014,8/16/2014,Standard Class,Corporate,Florida,33710,South,Office Supplies,Paper,15.552,3,0.2,5.4432,7,3.3696,8,August,2014
12/28/2014,12/30/2014,First Class,Corporate,Pennsylvania,19143,East,Office Supplies,Art,99.136,4,0.2,8.6744,2,22.6154,12,December,2014
11/4/2014,11/9/2014,Standard Class,Home Office,New York,10024,East,Furniture,Chairs,135.882,1,0.1,24.1568,5,111.7252,11,November,2014
11/4/2014,11/9/2014,Standard Class,Home Office,New York,10024,East,Technology,Machines,3991.98,2,0,1995.99,5,997.995,11,November,2014
11/4/2014,11/9/2014,Standard Class,Home Office,New York,10024,East,Technology,Phones,275.94,6,0,80.0226,5,32.6529,11,November,2014
11/4/2014,11/9/2014,Standard Class,Home Office,New York,10024,East,Technology,Accessories,360,4,0,129.6,5,57.6,11,November,2014
11/4/2014,11/9/2014,Standard Class,Home Office,New York,10024,East,Office Supplies,Storage,43.57,1,0,13.071,5,30.499,11,November,2014
9/19/2014,9/24/2014,Standard Class,Corporate,California,90805,West,Office Supplies,Fasteners,7.16,2,0,3.58,5,1.79,9,September,2014
4/23/2016,4/27/2016,Standard Class,Corporate,California,92345,West,Office Supplies,Binders,251.52,6,0.2,81.744,4,28.296,4,April,2016
4/23/2016,4/27/2016,Standard Class,Corporate,California,92345,West,Technology,Accessories,99.99,1,0,34.9965,4,64.9935,4,April,2016
11/3/2017,11/5/2017,Second Class,Corporate,Tennessee,37130,South,Furniture,Furnishings,15.992,1,0.2,0.9995,2,14.9925,11,November,2017
8/30/2016,9/1/2016,First Class,Consumer,Pennsylvania,19143,East,Technology,Phones,290.898,3,0.4,-67.8762,2,119.5914,8,August,2016
8/30/2016,9/1/2016,First Class,Consumer,Pennsylvania,19143,East,Office Supplies,Storage,54.224,2,0.2,3.389,2,25.4175,8,August,2016
8/30/2016,9/1/2016,First Class,Consumer,Pennsylvania,19143,East,Furniture,Chairs,786.744,4,0.3,-258.5016,2,261.3114,8,August,2016
8/30/2016,9/1/2016,First Class,Consumer,Pennsylvania,19143,East,Office Supplies,Labels,100.24,10,0.2,33.831,2,6.6409,8,August,2016
8/30/2016,9/1/2016,First Class,Consumer,Pennsylvania,19143,East,Office Supplies,Binders,37.764,6,0.7,-27.6936,2,10.9096,8,August,2016
4/25/2016,4/29/2016,Second Class,Consumer,Pennsylvania,19134,East,Technology,Phones,82.8,2,0.4,-20.7,4,51.75,4,April,2016
4/25/2016,4/29/2016,Second Class,Consumer,Pennsylvania,19134,East,Office Supplies,Binders,20.724,2,0.7,-13.816,4,17.27,4,April,2016
4/25/2016,4/29/2016,Second Class,Consumer,Pennsylvania,19134,East,Office Supplies,Binders,4.896,3,0.7,-3.4272,4,2.7744,4,April,2016
9/1/2015,9/4/2015,Second Class,Consumer,California,90045,West,Office Supplies,Binders,4.752,1,0.2,1.6038,3,3.1482,9,September,2015
9/1/2015,9/4/2015,Second Class,Consumer,California,90045,West,Technology,Copiers,959.984,2,0.2,335.9944,3,311.9948,9,September,2015
9/1/2015,9/4/2015,Second Class,Consumer,California,90045,West,Office Supplies,Binders,14.368,4,0.2,4.49,3,2.4695,9,September,2015
7/12/2014,7/17/2014,Standard Class,Corporate,California,94122,West,Office Supplies,Binders,7.712,2,0.2,2.7956,5,2.4582,7,July,2014
7/12/2014,7/17/2014,Standard Class,Corporate,California,94122,West,Furniture,Tables,698.352,3,0.2,-17.4588,5,238.6036,7,July,2014
6/22/2015,6/26/2015,Second Class,Consumer,Utah,84041,West,Office Supplies,Fasteners,4.96,4,0,2.3312,4,0.6572,6,June,2015
4/13/2014,4/17/2014,Second Class,Corporate,Pennsylvania,19140,East,Office Supplies,Art,17.856,4,0.2,1.116,4,4.185,4,April,2014
4/13/2014,4/17/2014,Second Class,Corporate,Pennsylvania,19140,East,Office Supplies,Binders,509.97,10,0.7,-407.976,4,91.7946,4,April,2014
